disasternumber,state,declarationtype,incidenttype,fydeclared,declarationdate,designated_area_count,declaration_delay_days,ongoing_at_declaration,declaration_year,declaration_month,declaration_quarter,declaration_weekday,declaration_season,previous_state_disasters,previous_incident_disasters,previous_state_incident_disasters,days_since_previous_state_disaster,days_since_previous_incident,totalobligated,log_totalobligated
1772,MN,DR,Severe Storm,2008,2008-06-25,6,19,0,2008,6,2,2,Summer,52,570,15,307.0,1.0,6533282.41,15.69242019417691
1773,MO,DR,Severe Storm,2008,2008-06-25,61,24,1,2008,6,2,2,Summer,51,571,21,33.0,0.0,28697245.28,17.17231172769445
3287,CA,EM,Fire,2008,2008-06-28,13,8,1,2008,6,2,5,Summer,173,831,111,6.0,1.0,246230084.13,19.321776962177584
1776,KS,DR,Severe Storm,2008,2008-07-09,54,48,0,2008,7,3,2,Summer,41,572,20,159.0,14.0,55300511.2,17.828292728655818
1774,SD,DR,Severe Storm,2008,2008-07-09,30,37,0,2008,7,3,2,Summer,50,573,11,48.0,0.0,4716310.43,15.366537575354734
1775,OK,DR,Severe Storm,2008,2008-07-09,26,36,0,2008,7,3,2,Summer,111,574,21,34.0,0.0,9638507.75,16.081276960636977
1777,MI,DR,Severe Storm,2008,2008-07-14,12,38,0,2008,7,3,0,Summer,32,575,7,1041.0,5.0,14972053.86,16.521696012172868
1778,VT,DR,Severe Storm,2008,2008-07-15,2,31,0,2008,7,3,1,Summer,26,576,11,347.0,1.0,1086864.23,13.898808174976102
1779,NE,DR,Severe Storm,2008,2008-07-18,4,21,0,2008,7,3,4,Summer,43,577,16,28.0,3.0,12060965.74,16.30548490691296
1780,TX,DR,Hurricane,2008,2008-07-24,16,2,1,2008,7,3,3,Summer,251,221,14,38.0,341.0,66192135.58,18.008072231072546
1781,ID,DR,Flood,2008,2008-07-31,2,77,0,2008,7,3,3,Summer,27,676,10,336.0,83.0,1655156.5,14.31940672842843
1782,NH,DR,Severe Storm,2008,2008-08-11,5,18,0,2008,8,3,0,Summer,28,578,6,472.0,24.0,1269313.6199999999,14.05398764346955
1783,NM,DR,Severe Storm,2008,2008-08-14,2,19,1,2008,8,3,3,Summer,56,579,5,50.0,3.0,49601279.98,17.719527217571343
1784,VT,DR,Severe Storm,2008,2008-08-15,3,28,0,2008,8,3,4,Summer,27,580,12,31.0,1.0,450920.11,13.01904768078943
3288,FL,EM,Severe Storm,2008,2008-08-21,67,3,1,2008,8,3,3,Summer,124,581,15,101.0,6.0,9070059.82,16.02048952769177
1785,FL,DR,Severe Storm,2008,2008-08-24,44,6,1,2008,8,3,6,Summer,125,582,16,3.0,3.0,98506309.22,18.40563116723757
3290,TX,EM,Hurricane,2008,2008-08-29,61,2,1,2008,8,3,4,Summer,253,223,15,22.0,0.0,27306108.25,17.122621017171003
3291,MS,EM,Hurricane,2008,2008-08-30,82,2,1,2008,8,3,5,Summer,53,224,11,94.0,1.0,356530.38,12.784177537403133
3292,AL,EM,Hurricane,2008,2008-08-30,67,1,1,2008,8,3,5,Summer,64,225,12,546.0,0.0,611711.02,13.3240168951929
1786,LA,DR,Hurricane,2008,2008-09-02,64,1,1,2008,9,3,1,Autumn,61,226,18,4.0,3.0,711129928.29,20.38236571268974
1787,NH,DR,Severe Storm,2008,2008-09-05,4,43,0,2008,9,3,4,Autumn,29,583,7,25.0,12.0,3673097.4499999997,15.116546128145286
3293,FL,EM,Hurricane,2008,2008-09-07,1,2,1,2008,9,3,6,Autumn,126,227,28,14.0,5.0,973528.1000000001,13.788682995489387
1788,ME,DR,Severe Storm,2008,2008-09-09,3,53,0,2008,9,3,1,Autumn,47,584,13,123.0,4.0,2660766.77,14.794125274449062
1789,AL,DR,Hurricane,2008,2008-09-10,2,12,0,2008,9,3,2,Autumn,65,228,13,11.0,3.0,7817931.67,15.871930713120925
3294,TX,EM,Hurricane,2008,2008-09-10,88,3,1,2008,9,3,2,Autumn,254,229,16,12.0,0.0,562028.74,13.239310045625178
1790,VT,DR,Severe Storm,2008,2008-09-12,7,53,0,2008,9,3,4,Autumn,28,585,13,28.0,3.0,4561537.65,15.333170547821762
1792,LA,DR,Hurricane,2008,2008-09-13,29,2,1,2008,9,3,5,Autumn,63,231,20,2.0,2.0,220681375.88,19.212230485609506
1791,TX,DR,Hurricane,2008,2008-09-13,51,6,1,2008,9,3,5,Autumn,255,232,17,3.0,0.0,2225490756.96,21.52324329361893
1793,AR,DR,Hurricane,2008,2008-09-18,18,16,0,2008,9,3,3,Autumn,51,233,1,121.0,5.0,4011177.11,15.20459554915149
1794,MS,DR,Hurricane,2008,2008-09-22,22,25,0,2008,9,3,0,Autumn,54,234,12,23.0,4.0,24747060.42,17.0242173094249
1795,IN,DR,Severe Storm,2008,2008-09-23,38,11,1,2008,9,3,1,Autumn,42,586,18,107.0,11.0,25003385.68,17.03452184085762
1796,AK,DR,Severe Storm,2008,2008-09-26,4,61,0,2008,9,3,4,Autumn,45,587,10,462.0,3.0,12186818.01,16.315865516624548
1797,AL,DR,Severe Storm,2008,2008-09-26,2,14,0,2008,9,3,4,Autumn,66,588,25,16.0,0.0,5940451.74,15.597295907289537
1798,PR,DR,Severe Storm,2009,2008-10-01,26,10,1,2008,10,4,2,Autumn,24,589,5,1056.0,5.0,23852674.43,16.987406946365706
1799,NH,DR,Severe Storm,2009,2008-10-03,2,27,0,2008,10,4,4,Autumn,30,590,8,28.0,2.0,823848.76,13.621743462170368
1800,IL,DR,Severe Storm,2009,2008-10-03,16,20,1,2008,10,4,4,Autumn,52,591,20,101.0,0.0,28676226.49,17.171579027038234
1801,NC,DR,Severe Storm,2009,2008-10-08,4,34,0,2008,10,4,2,Autumn,44,592,4,117.0,5.0,4664436.18,15.35547773761104
1803,OK,DR,Severe Storm,2009,2008-10-09,11,27,0,2008,10,4,3,Autumn,112,593,22,92.0,1.0,6149283.51,15.631846293177299
1802,KY,DR,Severe Storm,2009,2008-10-09,35,27,0,2008,10,4,3,Autumn,56,594,18,143.0,0.0,18913618.75,16.75539284219985
1804,AR,DR,Severe Storm,2009,2008-10-22,20,39,0,2008,10,4,2,Autumn,52,595,14,34.0,13.0,2620706.21,14.778954766794328
1805,OH,DR,Severe Storm,2009,2008-10-24,33,40,0,2008,10,4,4,Autumn,49,596,20,183.0,2.0,38844077.03,17.47506619149881
1806,FL,DR,Hurricane,2009,2008-10-27,6,57,0,2008,10,4,0,Autumn,127,235,29,50.0,35.0,1107827.99,13.91791279322231
1807,VI,DR,Hurricane,2009,2008-10-29,3,15,0,2008,10,4,2,Autumn,17,236,10,1483.0,2.0,7263873.39,15.798423906988205
1808,KS,DR,Severe Storm,2009,2008-10-31,9,50,0,2008,10,4,4,Autumn,42,597,21,114.0,7.0,3364325.1,15.028738233545623
1809,MO,DR,Severe Storm,2009,2008-11-13,56,63,0,2008,11,4,3,Autumn,52,598,22,141.0,13.0,8529244.63,15.959011478276867
1810,CA,DR,Fire,2009,2008-11-18,4,5,1,2008,11,4,1,Autumn,183,846,121,3.0,3.0,55930929.31,17.839628100129847
1811,SD,DR,Snowstorm,2009,2008-12-12,17,37,0,2008,12,4,4,Winter,51,133,3,156.0,204.0,5825275.23,15.577716977750905
3299,NY,EM,Severe Storm,2009,2008-12-18,16,7,1,2008,12,4,3,Winter,76,602,17,475.0,3.0,11496783.9,16.257577980332364
1812,NH,DR,Severe Ice Storm,2009,2009-01-02,10,22,0,2009,1,1,4,Winter,32,39,0,20.0,296.0,14893789.42,16.51645493371556
1813,MA,DR,Severe Ice Storm,2009,2009-01-05,7,25,0,2009,1,1,0,Winter,33,40,0,23.0,3.0,49802008.6,17.72356589459436
1814,HI,DR,Flood,2009,2009-01-05,2,26,0,2009,1,1,0,Winter,40,677,8,334.0,158.0,985503.02,13.800908484714233
1815,ME,DR,Severe Storm,2009,2009-01-09,7,29,0,2009,1,1,4,Winter,49,603,15,25.0,22.0,9781024.74,16.095954917901924
3300,DC,EM,Other,2009,2009-01-13,1,0,1,2009,1,1,1,Winter,10,22,0,1224.0,511.0,9549999.27,16.072051740729165
1816,VT,DR,Severe Ice Storm,2009,2009-01-14,2,34,0,2009,1,1,2,Winter,29,41,0,124.0,9.0,1337879.37,14.10659710610652
1817,WA,DR,Flood,2009,2009-01-30,23,24,0,2009,1,1,4,Winter,93,678,26,203.0,25.0,52769440.64,17.78144282431393
1818,KY,DR,Severe Ice Storm,2009,2009-02-05,103,10,1,2009,2,1,3,Winter,58,45,1,8.0,6.0,258871040.71,19.371840587210638
1819,AR,DR,Severe Storm,2009,2009-02-06,30,11,0,2009,2,1,4,Winter,54,604,15,9.0,28.0,220920275.66,19.213312455305005
1820,OK,DR,Severe Storm,2009,2009-02-15,5,5,0,2009,2,1,6,Winter,113,605,23,129.0,9.0,729454.15,13.500053164588904
1821,TN,DR,Severe Ice Storm,2009,2009-02-17,7,21,0,2009,2,1,1,Winter,47,46,0,376.0,12.0,6143015.93,15.630826536124685
1822,MO,DR,Severe Storm,2009,2009-02-17,21,22,0,2009,2,1,1,Winter,54,606,23,18.0,2.0,135879596.08,18.727279735988795
1823,OK,DR,Severe Storm,2009,2009-02-17,10,22,0,2009,2,1,1,Winter,114,607,24,2.0,0.0,9203600.91,16.035105477354982
1826,IL,DR,Severe Storm,2009,2009-03-02,9,35,0,2009,3,1,0,Spring,53,608,21,150.0,13.0,12382301.33,16.33177877965872
1824,OR,DR,Severe Storm,2009,2009-03-02,10,79,0,2009,3,1,0,Spring,74,609,9,166.0,0.0,10887118.75,16.203090974159856
1825,WA,DR,Severe Storm,2009,2009-03-02,34,80,0,2009,3,1,0,Spring,94,610,10,31.0,0.0,26341587.62,17.0866595645336
1827,NY,DR,Severe Storm,2009,2009-03-04,9,83,0,2009,3,1,2,Spring,77,611,18,76.0,2.0,18532228.9,16.735021931010472
1828,IN,DR,Severe Storm,2009,2009-03-05,21,38,0,2009,3,1,3,Spring,43,612,19,163.0,1.0,11534461.61,16.260849860728413
1829,ND,DR,Severe Storm,2009,2009-03-24,52,11,1,2009,3,1,1,Spring,43,613,14,564.0,19.0,114429518.7,18.555469642959213
3304,MN,EM,Severe Storm,2009,2009-03-26,7,10,1,2009,3,1,3,Spring,53,614,16,274.0,2.0,544794.58,13.208165920715512
1830,MN,DR,Severe Storm,2009,2009-04-09,30,24,1,2009,4,2,3,Spring,54,615,17,14.0,14.0,29775051.88,17.209181449190627
1831,FL,DR,Severe Storm,2009,2009-04-21,23,26,1,2009,4,2,1,Spring,128,616,17,176.0,12.0,30341893.26,17.228039964345733
1833,GA,DR,Severe Storm,2009,2009-04-23,47,28,0,2009,4,2,3,Spring,46,618,10,335.0,1.0,21303358.87,16.874375358615534
1834,AR,DR,Tornado,2009,2009-04-27,5,18,0,2009,4,2,0,Spring,55,151,14,80.0,1266.0,4704401.46,15.3640093218736
1835,AL,DR,Severe Storm,2009,2009-04-28,21,34,0,2009,4,2,1,Spring,67,619,26,214.0,5.0,18067054.87,16.709600720129654
1836,AL,DR,Severe Storm,2009,2009-05-08,6,28,0,2009,5,2,4,Spring,68,620,27,10.0,10.0,6100444.3,15.62387232647917
1837,MS,DR,Severe Storm,2009,2009-05-12,11,48,0,2009,5,2,1,Spring,55,621,22,232.0,4.0,2643437.02,14.78759090819401
1838,WV,DR,Severe Storm,2009,2009-05-15,11,12,1,2009,5,2,4,Spring,48,622,14,330.0,3.0,21911756.01,16.902533900506135
1839,TN,DR,Severe Storm,2009,2009-05-15,5,35,0,2009,5,2,4,Spring,48,623,19,87.0,0.0,4546528.04,15.329874651458619
1840,FL,DR,Severe Storm,2009,2009-05-27,5,10,1,2009,5,2,2,Spring,130,624,18,15.0,12.0,5187726.21,15.461806242079993
1841,KY,DR,Severe Storm,2009,2009-05-29,24,26,0,2009,5,2,4,Spring,59,625,19,113.0,2.0,32694089.12,17.302704889258568
1842,AL,DR,Severe Storm,2009,2009-06-03,4,28,0,2009,6,2,2,Summer,69,626,28,26.0,5.0,3945262.25,15.188026240073784
1843,AK,DR,Flood,2009,2009-06-11,8,44,0,2009,6,2,3,Summer,47,679,9,28.0,132.0,19558149.68,16.78890267208892
1844,SD,DR,Severe Storm,2009,2009-06-16,16,97,1,2009,6,2,1,Summer,52,627,12,186.0,13.0,5301082.19,15.483421733112227
1845,AR,DR,Severe Storm,2009,2009-06-16,38,50,0,2009,6,2,1,Summer,56,628,16,50.0,0.0,9039446.1,16.017108568993493
1847,MO,DR,Severe Storm,2009,2009-06-19,53,42,0,2009,6,2,4,Summer,55,629,24,122.0,3.0,27072334.75,17.114022943424064
3305,OK,EM,Snowstorm,2009,2009-06-23,4,88,0,2009,6,2,1,Summer,122,134,0,4.0,193.0,397944.96,12.894071496153314
1848,KS,DR,Severe Storm,2009,2009-06-24,33,90,0,2009,6,2,2,Summer,43,630,22,236.0,5.0,12436207.3,16.33612279977927
1849,KS,DR,Severe Storm,2009,2009-06-25,28,61,0,2009,6,2,3,Summer,44,631,23,1.0,1.0,11534911.55,16.26088886828687
1850,IL,DR,Severe Storm,2009,2009-07-02,8,55,0,2009,7,3,3,Summer,54,632,22,122.0,7.0,16343322.64,16.60933003185287
1851,TN,DR,Severe Storm,2009,2009-07-13,3,31,0,2009,7,3,0,Summer,49,633,20,59.0,11.0,8931032.41,16.0050426695615
1852,ME,DR,Severe Storm,2009,2009-07-30,9,42,0,2009,7,3,3,Summer,50,634,16,202.0,17.0,2915456.44,14.885537291698663
1853,NE,DR,Severe Storm,2009,2009-07-31,17,56,0,2009,7,3,4,Summer,44,635,17,378.0,1.0,4491366.48,15.317667774596291
1854,IA,DR,Severe Storm,2009,2009-08-13,1,34,0,2009,8,3,3,Summer,43,636,11,443.0,13.0,6484641.68,15.684947274754357
1855,KY,DR,Severe Storm,2009,2009-08-14,2,10,0,2009,8,3,4,Summer,60,637,20,77.0,1.0,5890036.54,15.58877292912189
1856,TN,DR,Severe Storm,2009,2009-08-21,6,37,0,2009,8,3,4,Summer,50,638,21,39.0,7.0,2203358.38,14.605493744572488
1857,NY,DR,Severe Storm,2009,2009-09-01,6,24,0,2009,9,3,1,Autumn,78,639,19,181.0,11.0,41582963.25,17.5432011281369
1858,GA,DR,Severe Storm,2009,2009-09-24,23,6,1,2009,9,3,3,Autumn,47,640,11,154.0,23.0,79299078.55,18.188737079349817
1859,AS,DR,Earthquake,2009,2009-09-29,5,0,1,2009,9,3,1,Autumn,10,24,0,1684.0,1078.0,94144283.14,18.360339101081113
1860,KS,DR,Severe Storm,2009,2009-09-30,5,84,0,2009,9,3,2,Autumn,45,641,24,97.0,6.0,3143581.09,14.960873500668196
3306,PR,EM,Fire,2010,2009-10-24,5,1,1,2009,10,4,5,Autumn,25,897,0,388.0,20.0,2961508.2399999998,14.901209574734809
1861,AR,DR,Severe Storm,2010,2009-12-03,38,35,0,2009,12,4,3,Winter,57,642,17,170.0,64.0,15311245.31,16.544098169284737
1862,VA,DR,Severe Storm,2010,2009-12-09,12,28,0,2009,12,4,2,Winter,50,643,14,1174.0,6.0,7711083.63,15.858169413985062
1863,LA,DR,Severe Storm,2010,2009-12-10,11,42,0,2009,12,4,3,Winter,64,644,12,453.0,1.0,6310528.75,15.657730185034657
1864,NE,DR,Severe Storm,2010,2009-12-16,7,30,0,2009,12,4,2,Winter,45,645,18,138.0,6.0,5125804.16,15.449798175039387
1865,AK,DR,Severe Storm,2010,2009-12-18,1,73,0,2009,12,4,4,Winter,48,646,11,190.0,2.0,3950737.77,15.18941314976905
1867,NJ,DR,Severe Storm,2010,2009-12-22,3,41,0,2009,12,4,1,Winter,35,647,9,951.0,4.0,12182946.13,16.315547755673514
1866,AL,DR,Hurricane,2010,2009-12-22,2,43,0,2009,12,4,1,Winter,70,237,14,202.0,419.0,4228940.04,15.257462174527218
1868,KS,DR,Severe Storm,2010,2009-12-23,3,39,0,2009,12,4,2,Winter,46,648,25,84.0,1.0,19988438.27,16.81066462789076
1869,NY,DR,Severe Storm,2010,2009-12-31,2,49,0,2009,12,4,3,Winter,79,649,20,121.0,8.0,17438357.78,16.674182865365424
1870,AL,DR,Severe Storm,2010,2009-12-31,14,19,0,2009,12,4,3,Winter,71,650,29,9.0,0.0,19986987.54,16.810592046803823
1871,NC,DR,Severe Storm,2010,2010-02-02,14,46,0,2010,2,1,1,Winter,45,653,5,482.0,3.0,18907114.05,16.75504886685942
1872,AR,DR,Severe Storm,2010,2010-02-04,25,43,0,2010,2,1,3,Winter,58,654,18,63.0,2.0,9308283.83,16.04641540349479
1873,NJ,DR,Snowstorm,2010,2010-02-05,7,48,0,2010,2,1,4,Winter,36,135,3,45.0,227.0,13737974.24,16.43567447145415
1874,VA,DR,Snowstorm,2010,2010-02-16,50,60,0,2010,2,1,1,Winter,51,136,3,69.0,11.0,22887905.74,16.946119239079525
1875,MD,DR,Snowstorm,2010,2010-02-19,12,63,0,2010,2,1,4,Winter,21,137,4,1328.0,3.0,24581140.89,17.017490117084954
1876,OK,DR,Severe Storm,2010,2010-02-25,54,63,0,2010,2,1,3,Winter,124,655,26,26.0,21.0,18085951.79,16.71064610597284
1877,IA,DR,Severe Storm,2010,2010-02-25,27,64,0,2010,2,1,3,Winter,44,656,12,196.0,0.0,5996437.45,15.60667625928038
1878,NE,DR,Severe Storm,2010,2010-02-25,58,65,0,2010,2,1,3,Winter,46,657,19,71.0,0.0,6575546.06,15.698868335608747
1879,ND,DR,Severe Storm,2010,2010-02-26,26,37,0,2010,2,1,4,Winter,44,658,15,339.0,1.0,12773947.540000001,16.362918384600174
1880,IA,DR,Severe Storm,2010,2010-03-02,27,42,0,2010,3,1,1,Spring,45,659,13,5.0,4.0,84281914.73,18.249677877182982
1881,WV,DR,Snowstorm,2010,2010-03-02,18,74,0,2010,3,1,1,Spring,49,138,2,291.0,11.0,2949526.36,14.897155498530744
1882,DC,DR,Snowstorm,2010,2010-03-03,1,75,0,2010,3,1,2,Spring,11,139,1,414.0,1.0,3553580.7600000002,15.083466599286075
1883,OK,DR,Severe Ice Storm,2010,2010-03-05,50,36,0,2010,3,1,4,Spring,125,47,7,8.0,381.0,118162679.16,18.58757287839461
1884,CA,DR,Severe Storm,2010,2010-03-08,6,50,0,2010,3,1,0,Spring,194,660,8,155.0,6.0,28020124.19,17.14843356674324
1886,SD,DR,Severe Storm,2010,2010-03-09,15,76,0,2010,3,1,1,Spring,53,661,13,266.0,1.0,904502.99,13.715141995084705
1885,KS,DR,Severe Storm,2010,2010-03-09,51,77,0,2010,3,1,1,Spring,47,662,26,76.0,0.0,15069225.07,16.528165213610407
1887,SD,DR,Severe Storm,2010,2010-03-10,32,49,0,2010,3,1,2,Spring,54,663,14,1.0,1.0,49059867.72,17.708551920883984
3309,ND,EM,Flood,2010,2010-03-14,19,16,1,2010,3,1,6,Spring,45,680,20,16.0,276.0,4872449.38,15.399107526628057
1888,AZ,DR,Severe Storm,2010,2010-03-18,14,59,0,2010,3,1,3,Spring,63,664,7,53.0,8.0,6758605.82,15.726327335063354
1889,NJ,DR,Snowstorm,2010,2010-03-23,7,46,0,2010,3,1,1,Spring,37,140,4,46.0,20.0,14025375.64,16.45637886391441
1890,DC,DR,Severe Storm,2010,2010-03-24,1,47,0,2010,3,1,2,Spring,12,665,7,21.0,6.0,7667188.7299999995,15.852460708550224
1891,ME,DR,Severe Storm,2010,2010-03-25,5,30,0,2010,3,1,3,Spring,51,666,17,238.0,1.0,5295215.58,15.482314438919582
1895,MA,DR,Severe Storm,2010,2010-03-29,7,17,1,2010,3,1,0,Spring,34,667,6,448.0,4.0,25084370.68,17.03775556794876
1894,RI,DR,Severe Storm,2010,2010-03-29,5,17,1,2010,3,1,0,Spring,14,668,1,1039.0,0.0,25960642.71,17.072092245717702
1893,WV,DR,Severe Storm,2010,2010-03-29,6,17,1,2010,3,1,0,Spring,50,669,15,27.0,0.0,5981645.29,15.604206387370011
1892,NH,DR,Severe Storm,2010,2010-03-29,6,34,0,2010,3,1,0,Spring,33,670,10,451.0,0.0,6841093.22,15.738458250488518
1896,DE,DR,Snowstorm,2010,2010-03-31,3,54,0,2010,3,1,2,Spring,15,141,3,1365.0,8.0,9201061.540000001,16.03482952882867
1897,NJ,DR,Severe Storm,2010,2010-04-02,16,21,1,2010,4,2,4,Spring,38,672,10,10.0,3.0,31525292.7,17.266300756187402
1898,PA,DR,Snowstorm,2010,2010-04-16,27,70,0,2010,4,2,4,Spring,47,142,3,1148.0,16.0,44209703.04,17.60445487136699
1899,NY,DR,Severe Storm,2010,2010-04-16,9,34,0,2010,4,2,4,Spring,80,673,21,106.0,14.0,87911502.6,18.291841225537308
1900,MN,DR,Flood,2010,2010-04-19,28,49,1,2010,4,2,0,Spring,56,682,21,31.0,31.0,12753660.54,16.36132896794838
1901,ND,DR,Severe Storm,2010,2010-04-21,13,20,0,2010,4,2,2,Spring,46,674,16,38.0,5.0,26651652.740000002,17.098361760684625
1902,NE,DR,Flood,2010,2010-04-21,37,46,0,2010,4,2,2,Spring,47,683,15,55.0,2.0,3112391.7199999997,14.950902351691203
1904,CT,DR,Severe Storm,2010,2010-04-23,5,42,1,2010,4,2,4,Spring,20,675,2,1078.0,2.0,9398851.2,16.05609813340166
1903,WV,DR,Snowstorm,2010,2010-04-23,20,77,0,2010,4,2,4,Spring,51,143,3,25.0,7.0,3304292.51,15.010733244423196
1905,VA,DR,Snowstorm,2010,2010-04-27,38,81,0,2010,4,2,1,Spring,52,144,4,70.0,4.0,28010386.32,17.14808597505929
1906,MS,DR,Severe Storm,2010,2010-04-29,9,6,0,2010,4,2,3,Spring,56,676,23,352.0,6.0,5648118.08,15.546833141502365
1907,ND,DR,Flood,2010,2010-04-30,30,63,1,2010,4,2,4,Spring,47,684,21,9.0,9.0,19679318.14,16.79507885244519
1908,AL,DR,Severe Storm,2010,2010-05-03,3,9,0,2010,5,2,0,Spring,72,677,30,123.0,4.0,7358685.38,15.811391993797173
1909,TN,DR,Severe Storm,2010,2010-05-04,49,4,1,2010,5,2,1,Spring,51,678,22,256.0,1.0,245908060.47,19.320468290178944
1910,MD,DR,Snowstorm,2010,2010-05-06,22,90,0,2010,5,2,3,Spring,22,145,5,76.0,9.0,59386940.85,17.899584925990716
1911,CA,DR,Earthquake,2010,2010-05-07,1,33,1,2010,5,2,4,Spring,195,25,10,60.0,220.0,26687516.57,17.099706507313556
1912,KY,DR,Severe Storm,2010,2010-05-11,83,10,1,2010,5,2,1,Spring,61,679,21,270.0,7.0,22895851.57,16.946466341641635
1913,NH,DR,Severe Storm,2010,2010-05-12,2,59,0,2010,5,2,2,Spring,34,680,11,44.0,1.0,2489369.98,14.727540618053574
1914,SD,DR,Severe Storm,2010,2010-05-13,3,41,0,2010,5,2,3,Spring,55,681,15,64.0,1.0,1862942.69,14.437668423684093
1915,SD,DR,Flood,2010,2010-05-13,37,64,1,2010,5,2,3,Spring,56,685,13,0.0,13.0,21498625.42,16.883499603615142
1916,MS,DR,Severe Storm,2010,2010-05-14,9,13,0,2010,5,2,4,Spring,57,682,24,15.0,1.0,7244942.93,15.795814394576539
1917,OK,DR,Severe Storm,2010,2010-05-24,16,14,0,2010,5,2,0,Spring,126,683,27,80.0,10.0,6413129.89,15.673858148027191
1918,WV,DR,Flood,2010,2010-06-24,5,12,1,2010,6,2,3,Summer,52,686,24,62.0,42.0,5675810.05,15.551724027419738
1919,PR,DR,Severe Storm,2010,2010-06-24,10,29,0,2010,6,2,3,Summer,26,684,6,243.0,31.0,4712458.08,15.36572042741158
1920,ME,DR,Severe Storm,2010,2010-07-01,2,111,0,2010,7,3,3,Summer,52,685,18,98.0,7.0,1258988.51,14.045819980982241
1921,MN,DR,Tornado,2010,2010-07-02,13,15,0,2010,7,3,4,Summer,57,152,2,74.0,431.0,13066488.27,16.385561439724913
1922,MT,DR,Severe Storm,2010,2010-07-10,3,25,1,2010,7,3,5,Summer,54,686,8,309.0,9.0,12373472.53,16.33106550769954
1923,WY,DR,Flood,2010,2010-07-14,3,40,0,2010,7,3,2,Summer,20,687,3,1067.0,20.0,3004023.04,14.915463294497258
1924,NE,DR,Severe Storm,2010,2010-07-15,61,44,1,2010,7,3,3,Summer,48,687,20,85.0,5.0,49926354.55,17.726059588625144
1925,KY,DR,Severe Storm,2010,2010-07-23,8,6,1,2010,7,3,4,Summer,62,688,22,73.0,8.0,5927073.74,15.59504135077989
1926,OK,DR,Severe Storm,2010,2010-07-26,7,43,0,2010,7,3,0,Summer,127,689,28,63.0,3.0,3383812.1,15.034513767686537
1927,ID,DR,Severe Storm,2010,2010-07-27,7,55,0,2010,7,3,1,Summer,28,690,4,726.0,1.0,2515039.14,14.737799321627183
1928,IA,DR,Severe Storm,2010,2010-07-27,2,76,0,2010,7,3,1,Summer,46,691,14,147.0,0.0,3008481.95,14.916946506350433
1929,SD,DR,Severe Storm,2010,2010-07-29,4,43,0,2010,7,3,3,Summer,57,692,16,77.0,2.0,666648.65,13.410019924530342
1930,IA,DR,Severe Storm,2010,2010-07-29,61,58,1,2010,7,3,3,Summer,47,693,15,2.0,0.0,52227603.13,17.77112172783058
1931,TX,DR,Hurricane,2010,2010-08-03,21,34,1,2010,8,3,1,Summer,273,239,19,35.0,35.0,19746571.81,16.79849050564598
1932,KS,DR,Severe Storm,2010,2010-08-10,41,64,0,2010,8,3,1,Summer,48,694,27,154.0,12.0,7384786.31,15.814932673262062
1933,WI,DR,Severe Storm,2010,2010-08-11,3,22,0,2010,8,3,2,Summer,40,695,14,788.0,1.0,11708670.4,16.27584027055458
1934,MO,DR,Severe Storm,2010,2010-08-17,37,66,0,2010,8,3,1,Summer,56,696,25,424.0,6.0,17450052.95,16.674853298298476
1935,IL,DR,Severe Storm,2010,2010-08-19,11,31,0,2010,8,3,3,Summer,55,697,23,413.0,2.0,5121756.31,15.449008162736973
3314,NC,EM,Hurricane,2010,2010-09-01,30,0,1,2010,9,3,2,Autumn,46,240,20,211.0,29.0,455369.3,13.028866213093725
3315,MA,EM,Hurricane,2010,2010-09-02,10,1,1,2010,9,3,3,Autumn,36,241,5,122.0,1.0,741694.21,13.516693669567083
1936,NM,DR,Flood,2010,2010-09-13,7,50,0,2010,9,3,0,Autumn,60,688,14,103.0,61.0,11968744.66,16.29780928173416
1937,TN,DR,Severe Storm,2010,2010-09-15,10,29,0,2010,9,3,2,Autumn,52,698,23,134.0,27.0,3950567.98,15.189370172073358
1938,SD,DR,Severe Storm,2010,2010-09-23,12,64,0,2010,9,3,3,Autumn,58,699,17,56.0,8.0,3144150.19,14.961054519797415
1939,VI,DR,Hurricane,2010,2010-09-28,3,30,0,2010,9,3,1,Autumn,18,242,11,699.0,26.0,908945.77,13.720041812589093
1940,AZ,DR,Severe Storm,2011,2010-10-04,2,76,0,2010,10,4,0,Autumn,66,700,8,106.0,11.0,6363902.2299999995,15.666152462478824
1941,MN,DR,Severe Storm,2011,2010-10-13,29,21,1,2010,10,4,2,Autumn,58,701,18,103.0,9.0,25112076.01,17.038859444160583
1943,NY,DR,Tornado,2011,2010-10-14,3,28,0,2010,10,4,3,Autumn,81,153,0,181.0,104.0,22213776.98,16.916223284061253
1944,WI,DR,Severe Storm,2011,2010-10-21,9,29,0,2010,10,4,3,Autumn,41,703,15,71.0,7.0,4028306.4,15.208856845698161
1945,NE,DR,Severe Storm,2011,2010-10-21,7,38,0,2010,10,4,3,Autumn,49,704,21,98.0,0.0,2138551.99,14.575639985392842
1946,PR,DR,Severe Storm,2011,2010-10-26,21,22,0,2010,10,4,1,Autumn,27,705,7,124.0,5.0,17541820.73,16.680098400974604
1947,SD,DR,Severe Storm,2011,2010-11-02,5,41,0,2010,11,4,1,Autumn,59,706,18,40.0,7.0,1079972.89,13.892447422882235
1948,VI,DR,Severe Storm,2011,2010-11-05,3,35,0,2010,11,4,4,Autumn,19,707,1,38.0,3.0,100179.04,11.514724246192822
