disasternumber,totalnumberiaapproved,totalamountihpapproved,totalamounthaapproved,totalamountonaapproved,totalobligatedamountpa,totalobligatedamountcatab,totalobligatedamountcatc2g,totalobligatedamounthmgp,paloaddate,ialoaddate,disasternumber_filled,totalnumberiaapproved_filled,totalamountihpapproved_filled,totalamounthaapproved_filled,totalamountonaapproved_filled,totalobligatedamountpa_filled,totalobligatedamountcatab_filled,totalobligatedamountcatc2g_filled,totalobligatedamounthmgp_filled
2998,,,,,113274.19,20098.21,,0.0,2026-02-06,,2998,0.0,0.0,0.0,0.0,113274.19,20098.21,0.0,0.0
2978,,,,,181857.97,139437.06,,0.0,2026-02-06,,2978,0.0,0.0,0.0,0.0,181857.97,139437.06,0.0,0.0
5184,,,,,87939.35,,,878947.61,2026-02-06,,5184,0.0,0.0,0.0,0.0,87939.35,0.0,0.0,878947.61
5471,,,,,3093379.24,,,0.0,2026-02-06,,5471,0.0,0.0,0.0,0.0,3093379.24,0.0,0.0,0.0
2407,,,,,516631.41,101680.92,287747.25,,2026-02-06,,2407,0.0,0.0,0.0,0.0,516631.41,101680.92,287747.25,0.0
2883,,,,,35431.74,7909.87,,0.0,2026-02-06,,2883,0.0,0.0,0.0,0.0,35431.74,7909.87,0.0,0.0
5072,,,,,605304.22,10219.39,,0.0,2026-02-06,,5072,0.0,0.0,0.0,0.0,605304.22,10219.39,0.0,0.0
2849,,,,,456501.86,20611.54,,0.0,2026-02-06,,2849,0.0,0.0,0.0,0.0,456501.86,20611.54,0.0,0.0
5046,,,,,7528839.33,3244.84,,0.0,2026-02-06,,5046,0.0,0.0,0.0,0.0,7528839.33,3244.84,0.0,0.0
2412,,,,,1867130.11,5919.71,1462500.0,,2026-02-06,,2412,0.0,0.0,0.0,0.0,1867130.11,5919.71,1462500.0,0.0
2359,,,,,673337.53,673337.53,,,2026-02-06,,2359,0.0,0.0,0.0,0.0,673337.53,673337.53,0.0,0.0
2708,,,,,387864.37,,,0.0,2026-02-06,,2708,0.0,0.0,0.0,0.0,387864.37,0.0,0.0,0.0
2986,,,,,492227.39,492227.39,,0.0,2026-02-06,,2986,0.0,0.0,0.0,0.0,492227.39,492227.39,0.0,0.0
2297,,,,,650087.95,650087.95,,,2026-02-06,,2297,0.0,0.0,0.0,0.0,650087.95,650087.95,0.0,0.0
5231,,,,,1651544.62,71485.95,,0.0,2026-02-06,,5231,0.0,0.0,0.0,0.0,1651544.62,71485.95,0.0,0.0
2969,,,,,79137.88,,,0.0,2026-02-06,,2969,0.0,0.0,0.0,0.0,79137.88,0.0,0.0,0.0
5096,,,,,89797.56,1545.63,,37539.8,2026-02-06,,5096,0.0,0.0,0.0,0.0,89797.56,1545.63,0.0,37539.8
2916,,,,,177716.96,,,0.0,2026-02-06,,2916,0.0,0.0,0.0,0.0,177716.96,0.0,0.0,0.0
2513,,,,,45685.46,,,0.0,2026-02-06,,2513,0.0,0.0,0.0,0.0,45685.46,0.0,0.0,0.0
2651,,,,,53470.8,,,0.0,2026-02-06,,2651,0.0,0.0,0.0,0.0,53470.8,0.0,0.0,0.0
2372,,,,,1707296.8,1707296.8,,,2026-02-06,,2372,0.0,0.0,0.0,0.0,1707296.8,1707296.8,0.0,0.0
2567,,,,,168244.61,,,0.0,2026-02-06,,2567,0.0,0.0,0.0,0.0,168244.61,0.0,0.0,0.0
2644,,,,,113353.05,,,0.0,2026-02-06,,2644,0.0,0.0,0.0,0.0,113353.05,0.0,0.0,0.0
5622,,,,,,,,0.0,,,5622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5624,,,,,,,,0.0,,,5624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5623,,,,,,,,0.0,,,5623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3645,,,,,,,,,,,3645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5618,,,,,,,,0.0,,,5618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5616,,,,,,,,0.0,,,5616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4908,,,,,,,,0.0,,,4908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4905,,,,,,,,0.0,,,4905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3644,,,,,,,,,,,3644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4903,,,,,,,,0.0,,,4903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5625,,,,,,,,0.0,,,5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5626,,,,,,,,0.0,,,5626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5617,,,,,,,,0.0,,,5617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4907,,,,,,,,0.0,,,4907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5619,,,,,,,,0.0,,,5619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3643,,,,,,,,,,,3643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5627,,,,,,,,0.0,,,5627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5620,,,,,,,,0.0,,,5620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5621,,,,,,,,0.0,,,5621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4904,,,,,,,,0.0,,,4904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5628,,,,,,,,0.0,,,5628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4643,,,,,16188385.9,31220.51,14659874.87,583652.68,2026-05-26,,4643,0.0,0.0,0.0,0.0,16188385.9,31220.51,14659874.87,583652.68
4602,,,,,64182865.66,30773027.34,27391358.36,5478979.7,2026-05-26,,4602,0.0,0.0,0.0,0.0,64182865.66,30773027.34,27391358.36,5478979.7
4593,,,,,20234575.24,1958692.77,17426988.15,4435098.03,2026-05-26,,4593,0.0,0.0,0.0,0.0,20234575.24,1958692.77,17426988.15,4435098.03
4725,,,,,16158525.57,1674323.49,12514558.5,1831879.91,2026-05-26,,4725,0.0,0.0,0.0,0.0,16158525.57,1674323.49,12514558.5,1831879.91
4752,,,,,14499307.36,8340583.26,4323579.39,564297.87,2026-05-26,,4752,0.0,0.0,0.0,0.0,14499307.36,8340583.26,4323579.39,564297.87
4467,,,,,9479527.74,78895.76,8799788.85,195090.53,2026-05-26,,4467,0.0,0.0,0.0,0.0,9479527.74,78895.76,8799788.85,195090.53
4693,,,,,3390402.02,843511.82,2232974.53,0.0,2026-05-26,,4693,0.0,0.0,0.0,0.0,3390402.02,843511.82,2232974.53,0.0
4682,,,,,16625420.56,1454404.37,14133965.66,2725695.56,2026-05-26,,4682,0.0,0.0,0.0,0.0,16625420.56,1454404.37,14133965.66,2725695.56
4434,,,,,36635773.15,7868375.4,26921819.2,5388299.64,2026-05-26,,4434,0.0,0.0,0.0,0.0,36635773.15,7868375.4,26921819.2,5388299.64
4549,,,,,1074305.39,458138.1,535291.54,89625.7,2026-05-26,,4549,0.0,0.0,0.0,0.0,1074305.39,458138.1,535291.54,89625.7
5142,,,,,438042.78,438042.78,,0.0,2026-05-26,,5142,0.0,0.0,0.0,0.0,438042.78,438042.78,0.0,0.0
4416,,,,,47906959.04,7655187.55,35403115.45,6926192.59,2026-05-26,,4416,0.0,0.0,0.0,0.0,47906959.04,7655187.55,35403115.45,6926192.59
4575,,,,,168770902.66,72789202.81,89913130.08,20071948.65,2026-05-26,,4575,0.0,0.0,0.0,0.0,168770902.66,72789202.81,89913130.08,20071948.65
4376,,,,,18001125.04,4711299.43,12213255.41,569600.0,2026-05-26,,4376,0.0,0.0,0.0,0.0,18001125.04,4711299.43,12213255.41,569600.0
4708,,,,,10816787.11,3017481.7,6978277.06,548282.36,2026-05-26,,4708,0.0,0.0,0.0,0.0,10816787.11,3017481.7,6978277.06,548282.36
4648,,,,,1900323.25,35027.85,1642267.82,91219.57,2026-05-26,,4648,0.0,0.0,0.0,0.0,1900323.25,35027.85,1642267.82,91219.57
5482,,,,,23449690.72,5110795.6,,475309.7,2026-05-26,,5482,0.0,0.0,0.0,0.0,23449690.72,5110795.6,0.0,475309.7
4775,,,,,10395587.07,1082335.75,8210939.33,642726.42,2026-05-26,,4775,0.0,0.0,0.0,0.0,10395587.07,1082335.75,8210939.33,642726.42
4769,,,,,34200967.13,17368890.25,11318339.03,248134.52,2026-05-26,,4769,0.0,0.0,0.0,0.0,34200967.13,17368890.25,11318339.03,248134.52
4809,,,,,3283172.84,52264.78,3230908.06,0.0,2026-05-26,,4809,0.0,0.0,0.0,0.0,3283172.84,52264.78,3230908.06,0.0
4308,,,,,812362869.31,201483749.29,594834752.13,135123682.0,2026-05-26,,4308,0.0,0.0,0.0,0.0,812362869.31,201483749.29,594834752.13,135123682.0
4472,,,,,86424856.21,7813306.11,69420712.49,4678978.82,2026-05-26,,4472,0.0,0.0,0.0,0.0,86424856.21,7813306.11,69420712.49,4678978.82
4572,,,,,67973840.7,45510150.72,18088265.68,7078279.84,2026-05-26,,4572,0.0,0.0,0.0,0.0,67973840.7,45510150.72,18088265.68,7078279.84
4584,,,,,49412664.56,12322695.83,36026285.24,7422262.24,2026-05-26,,4584,0.0,0.0,0.0,0.0,49412664.56,12322695.83,36026285.24,7422262.24
4385,,,,,17803249.55,15779103.99,1739730.7,0.0,2026-05-26,,4385,0.0,0.0,0.0,0.0,17803249.55,15779103.99,1739730.7,0.0
4395,,,,,18307405.33,1427710.29,14935217.17,3596784.5,2026-05-26,,4395,0.0,0.0,0.0,0.0,18307405.33,1427710.29,14935217.17,3596784.5
4741,,,,,15844153.58,1383871.29,13140083.29,2967737.67,2026-05-26,,4741,0.0,0.0,0.0,0.0,15844153.58,1383871.29,13140083.29,2967737.67
5458,,,,,508829.64,85282.26,,617147.31,2026-05-26,,5458,0.0,0.0,0.0,0.0,508829.64,85282.26,0.0,617147.31
4838,,,,,12327417.79,8996415.27,2906190.09,288991.06,2026-05-26,,4838,0.0,0.0,0.0,0.0,12327417.79,8996415.27,2906190.09,288991.06
4895,,,,,346259.37,260656.75,73173.94,0.0,2026-05-26,,4895,0.0,0.0,0.0,0.0,346259.37,260656.75,73173.94,0.0
4761,,,,,4090526.15,304413.0,3396866.18,486352.44,2026-05-26,,4761,0.0,0.0,0.0,0.0,4090526.15,304413.0,3396866.18,486352.44
4445,,,,,8969123.63,168922.74,7697357.63,952580.2,2026-05-26,,4445,0.0,0.0,0.0,0.0,8969123.63,168922.74,7697357.63,952580.2
4448,,,,,971209.44,251829.49,632652.34,0.0,2026-05-26,,4448,0.0,0.0,0.0,0.0,971209.44,251829.49,632652.34,0.0
4359,,,,,34019803.08,1189389.22,28744865.81,3078571.45,2026-05-26,,4359,0.0,0.0,0.0,0.0,34019803.08,1189389.22,28744865.81,3078571.45
4543,,,,,13644804.5,978863.96,11985112.08,2564870.59,2026-05-26,,4543,0.0,0.0,0.0,0.0,13644804.5,978863.96,11985112.08,2564870.59
4579,,,,,15898362.56,3180643.95,11572245.16,2025001.71,2026-05-26,,4579,0.0,0.0,0.0,0.0,15898362.56,3180643.95,11572245.16,2025001.71
4674,,,,,11279745.37,2230236.9,7576071.82,809061.48,2026-05-26,,4674,0.0,0.0,0.0,0.0,11279745.37,2230236.9,7576071.82,809061.48
3498,,,,,1633697.62,1538180.25,,,2026-05-26,,3498,0.0,0.0,0.0,0.0,1633697.62,1538180.25,0.0,0.0
4729,,,,,20898992.89,6905259.35,13025180.64,757033.98,2026-05-26,,4729,0.0,0.0,0.0,0.0,20898992.89,6905259.35,13025180.64,757033.98
5302,,,,,6870054.38,254101.83,,0.0,2026-05-26,,5302,0.0,0.0,0.0,0.0,6870054.38,254101.83,0.0,0.0
4282,,,,,4786876.55,3514800.26,1134479.29,580615.77,2026-05-26,,4282,0.0,0.0,0.0,0.0,4786876.55,3514800.26,1134479.29,580615.77
4743,,,,,1293663.48,47305.09,1136860.74,0.0,2026-05-26,,4743,0.0,0.0,0.0,0.0,1293663.48,47305.09,1136860.74,0.0
5149,,,,,1386170.88,1381732.22,,0.0,2026-05-26,,5149,0.0,0.0,0.0,0.0,1386170.88,1381732.22,0.0,0.0
4824,,,,,2596545.91,276439.91,1933333.34,20778.0,2026-05-26,,4824,0.0,0.0,0.0,0.0,2596545.91,276439.91,1933333.34,20778.0
4853,,,,,230809.98,,230809.98,0.0,2026-05-26,,4853,0.0,0.0,0.0,0.0,230809.98,0.0,230809.98,0.0
4772,,,,,1734151.75,594547.1,1139604.65,0.0,2026-05-26,,4772,0.0,0.0,0.0,0.0,1734151.75,594547.1,1139604.65,0.0
4897,,,,,398964.11,,,0.0,2026-05-26,,4897,0.0,0.0,0.0,0.0,398964.11,0.0,0.0,0.0
3618,,,,,54376.7,54376.7,,,2026-05-26,,3618,0.0,0.0,0.0,0.0,54376.7,54376.7,0.0,0.0
5257,,,,,2152.78,2152.78,,0.0,2026-05-26,,5257,0.0,0.0,0.0,0.0,2152.78,2152.78,0.0,0.0
4659,,,,,21274106.56,5320988.65,14952645.37,2789516.61,2026-05-26,,4659,0.0,0.0,0.0,0.0,21274106.56,5320988.65,14952645.37,2789516.61
4711,,,,,21452191.58,476197.93,18943990.56,235826.42,2026-05-26,,4711,0.0,0.0,0.0,0.0,21452191.58,476197.93,18943990.56,235826.42
5359,,,,,18485.01,11006.98,,0.0,2026-05-26,,5359,0.0,0.0,0.0,0.0,18485.01,11006.98,0.0,0.0
4439,,,,,18657609.07,1582315.5,14102298.9,2102402.37,2026-05-26,,4439,0.0,0.0,0.0,0.0,18657609.07,1582315.5,14102298.9,2102402.37
4646,,,,,6297791.52,909551.93,4681366.38,163909.39,2026-05-26,,4646,0.0,0.0,0.0,0.0,6297791.52,909551.93,4681366.38,163909.39
4279,,,,,7132460.77,4427205.2,2601497.74,323833.13,2026-05-26,,4279,0.0,0.0,0.0,0.0,7132460.77,4427205.2,2601497.74,323833.13
4636,,,,,12272634.56,133274.56,11532201.42,3227015.97,2026-05-26,,4636,0.0,0.0,0.0,0.0,12272634.56,133274.56,11532201.42,3227015.97
4202,,,,,316269.06,261761.16,4137.71,570570.04,2026-05-26,,4202,0.0,0.0,0.0,0.0,316269.06,261761.16,4137.71,570570.04
4726,,,,,1253511.75,18534.27,1043679.11,0.0,2026-05-26,,4726,0.0,0.0,0.0,0.0,1253511.75,18534.27,1043679.11,0.0
3497,,,,,524164.12,489316.15,,,2026-05-26,,3497,0.0,0.0,0.0,0.0,524164.12,489316.15,0.0,0.0
5487,,,,,252962.65,245977.43,,493124.96,2026-05-26,,5487,0.0,0.0,0.0,0.0,252962.65,245977.43,0.0,493124.96
4822,,,,,9288594.95,1951483.68,6735842.65,93251.06,2026-05-26,,4822,0.0,0.0,0.0,0.0,9288594.95,1951483.68,6735842.65,93251.06
4578,,,,,10013896.74,7653954.23,1651665.68,1251288.96,2026-05-26,,4578,0.0,0.0,0.0,0.0,10013896.74,7653954.23,1651665.68,1251288.96
4182,,,,,39488157.03,7423823.29,30676532.74,6052490.1,2026-05-26,,4182,0.0,0.0,0.0,0.0,39488157.03,7423823.29,30676532.74,6052490.1
4475,,,,,10891706.06,1668346.47,8476765.93,2506624.27,2026-05-26,,4475,0.0,0.0,0.0,0.0,10891706.06,1668346.47,8476765.93,2506624.27
4702,,,,,31267333.21,7006771.43,20960644.33,1249184.58,2026-05-26,,4702,0.0,0.0,0.0,0.0,31267333.21,7006771.43,20960644.33,1249184.58
4309,,,,,35588884.72,4552078.28,29629457.97,6153450.0,2026-05-26,,4309,0.0,0.0,0.0,0.0,35588884.72,4552078.28,29629457.97,6153450.0
4723,,,,,59157144.22,3280519.41,51993447.27,10673789.25,2026-05-26,,4723,0.0,0.0,0.0,0.0,59157144.22,3280519.41,51993447.27,10673789.25
4409,,,,,4851345.9,98165.18,4162008.86,0.0,2026-05-26,,4409,0.0,0.0,0.0,0.0,4851345.9,98165.18,4162008.86,0.0
4314,,,,,17084624.24,14218573.81,2360311.56,400357.83,2026-05-26,,4314,0.0,0.0,0.0,0.0,17084624.24,14218573.81,2360311.56,400357.83
4627,,,,,6235341.59,756069.8,4902132.22,590348.42,2026-05-26,,4627,0.0,0.0,0.0,0.0,6235341.59,756069.8,4902132.22,590348.42
4371,,,,,2472947.46,2432307.48,,30018.87,2026-05-26,,4371,0.0,0.0,0.0,0.0,2472947.46,2432307.48,0.0,30018.87
4436,,,,,551698.83,545907.72,,0.0,2026-05-26,,4436,0.0,0.0,0.0,0.0,551698.83,545907.72,0.0,0.0
3589,,,,,1193034.07,1096744.5,,,2026-05-26,,3589,0.0,0.0,0.0,0.0,1193034.07,1096744.5,0.0,0.0
4695,,,,,5020816.9,584657.46,3821146.09,520291.1,2026-05-26,,4695,0.0,0.0,0.0,0.0,5020816.9,584657.46,3821146.09,520291.1
4869,,,,,452569.97,22363.25,41525.19,0.0,2026-05-26,,4869,0.0,0.0,0.0,0.0,452569.97,22363.25,41525.19,0.0
4882,,,,,8728415.93,3333379.71,4402359.73,0.0,2026-05-26,,4882,0.0,0.0,0.0,0.0,8728415.93,3333379.71,4402359.73,0.0
5253,,,,,6691.95,6691.95,,0.0,2026-05-26,,5253,0.0,0.0,0.0,0.0,6691.95,6691.95,0.0,0.0
4814,,,,,14551206.51,3181288.01,8682842.85,0.0,2026-05-26,,4814,0.0,0.0,0.0,0.0,14551206.51,3181288.01,8682842.85,0.0
4844,,,,,4042817.87,2344526.6,1698291.27,0.0,2026-05-26,,4844,0.0,0.0,0.0,0.0,4042817.87,2344526.6,1698291.27,0.0
4568,,,,,30614773.58,14715075.3,14094702.9,3450657.14,2026-05-26,,4568,0.0,0.0,0.0,0.0,30614773.58,14715075.3,14094702.9,3450657.14
4301,,,,,142500229.64,28257515.27,109100868.59,17234910.28,2026-05-26,,4301,0.0,0.0,0.0,0.0,142500229.64,28257515.27,109100868.59,17234910.28
4097,,,,,10799381.1,3801476.88,6531562.22,1766463.25,2026-05-26,,4097,0.0,0.0,0.0,0.0,10799381.1,3801476.88,6531562.22,1766463.25
4538,,,,,10675758.34,1149046.63,8762906.4,2297149.51,2026-05-26,,4538,0.0,0.0,0.0,0.0,10675758.34,1149046.63,8762906.4,2297149.51
4712,,,,,29021882.57,2806916.93,25139687.7,306026.4,2026-05-26,,4712,0.0,0.0,0.0,0.0,29021882.57,2806916.93,25139687.7,306026.4
4455,,,,,4322761.87,451755.61,3555543.65,303876.88,2026-05-26,,4455,0.0,0.0,0.0,0.0,4322761.87,451755.61,3555543.65,303876.88
4718,,,,,5825018.99,162575.38,5234357.98,879044.32,2026-05-26,,4718,0.0,0.0,0.0,0.0,5825018.99,162575.38,5234357.98,879044.32
4638,,,,,4388596.58,152707.69,3900250.01,105735.38,2026-05-26,,4638,0.0,0.0,0.0,0.0,4388596.58,152707.69,3900250.01,105735.38
4628,,,,,1691199.79,876282.16,653088.94,4330.66,2026-05-26,,4628,0.0,0.0,0.0,0.0,1691199.79,876282.16,653088.94,4330.66
5293,,,,,12044668.31,726918.97,,1547606.18,2026-05-26,,5293,0.0,0.0,0.0,0.0,12044668.31,726918.97,0.0,1547606.18
4801,,,,,3360559.19,50893.33,2972164.44,0.0,2026-05-26,,4801,0.0,0.0,0.0,0.0,3360559.19,50893.33,2972164.44,0.0
4608,,,,,3696491.57,49808.37,3564559.33,131516.13,2026-05-26,,4608,0.0,0.0,0.0,0.0,3696491.57,49808.37,3564559.33,131516.13
4774,,,,,11472877.19,5220.99,10928739.45,46051.22,2026-05-26,,4774,0.0,0.0,0.0,0.0,11472877.19,5220.99,10928739.45,46051.22
4651,,,,,24385610.14,23843883.58,23745.48,3564132.46,2026-05-26,,4651,0.0,0.0,0.0,0.0,24385610.14,23843883.58,23745.48,3564132.46
4333,,,,,3199079.42,105558.21,2870140.09,382722.84,2026-05-26,,4333,0.0,0.0,0.0,0.0,3199079.42,105558.21,2870140.09,382722.84
4556,,,,,9720458.23,1913344.41,7134382.0,1553394.26,2026-05-26,,4556,0.0,0.0,0.0,0.0,9720458.23,1913344.41,7134382.0,1553394.26
4679,,,,,4453941.78,553369.52,3538187.39,645334.93,2026-05-26,,4679,0.0,0.0,0.0,0.0,4453941.78,553369.52,3538187.39,645334.93
4398,,,,,7313308.48,1942897.23,4484676.23,1320517.73,2026-05-26,,4398,0.0,0.0,0.0,0.0,7313308.48,1942897.23,4484676.23,1320517.73
4666,,,,,7230916.39,854443.47,5605868.35,745231.91,2026-05-26,,4666,0.0,0.0,0.0,0.0,7230916.39,854443.47,5605868.35,745231.91
5226,,,,,5101910.05,151759.21,,0.0,2026-05-26,,5226,0.0,0.0,0.0,0.0,5101910.05,151759.21,0.0,0.0
4561,,,,,789578.8,621289.76,168289.04,0.0,2026-05-26,,4561,0.0,0.0,0.0,0.0,789578.8,621289.76,168289.04,0.0
5296,,,,,5578134.33,340429.73,,0.0,2026-05-26,,5296,0.0,0.0,0.0,0.0,5578134.33,340429.73,0.0,0.0
5268,,,,,5515371.89,595724.1,,0.0,2026-05-26,,5268,0.0,0.0,0.0,0.0,5515371.89,595724.1,0.0,0.0
4876,,,,,5458646.77,2202264.02,2311025.21,0.0,2026-05-26,,4876,0.0,0.0,0.0,0.0,5458646.77,2202264.02,2311025.21,0.0
4857,,,,,995470.92,0.0,995470.92,0.0,2026-05-26,,4857,0.0,0.0,0.0,0.0,995470.92,0.0,995470.92,0.0
4348,,,,,28489199.1,5105137.24,20412870.92,2572348.73,2026-05-26,,4348,0.0,0.0,0.0,0.0,28489199.1,5105137.24,20412870.92,2572348.73
3384,,,,,24096375.72,22209801.8,,,2026-05-26,,3384,0.0,0.0,0.0,0.0,24096375.72,22209801.8,0.0,0.0
4540,,,,,72928892.24,634037.97,63852836.31,13105155.55,2026-05-26,,4540,0.0,0.0,0.0,0.0,72928892.24,634037.97,63852836.31,13105155.55
4465,,,,,63081279.55,21275675.92,37485257.1,11634977.87,2026-05-26,,4465,0.0,0.0,0.0,0.0,63081279.55,21275675.92,37485257.1,11634977.87
4689,,,,,2303950.83,577470.7,1501342.37,73531.95,2026-05-26,,4689,0.0,0.0,0.0,0.0,2303950.83,577470.7,1501342.37,73531.95
3540,,,,,57257519.12,55924413.14,,,2026-05-26,,3540,0.0,0.0,0.0,0.0,57257519.12,55924413.14,0.0,0.0
4199,,,,,63953486.55,2189437.49,58892503.06,6692168.5,2026-05-26,,4199,0.0,0.0,0.0,0.0,63953486.55,2189437.49,58892503.06,6692168.5
3603,,,,,1216773.76,1216773.76,,,2026-05-26,,3603,0.0,0.0,0.0,0.0,1216773.76,1216773.76,0.0,0.0
4631,,,,,3322451.54,100749.97,3011701.57,0.0,2026-05-26,,4631,0.0,0.0,0.0,0.0,3322451.54,100749.97,3011701.57,0.0
4771,,,,,2572022.33,456463.88,1840793.19,99644.05,2026-05-26,,4771,0.0,0.0,0.0,0.0,2572022.33,456463.88,1840793.19,99644.05
4598,,,,,22125074.38,9897436.92,11630922.34,1712822.63,2026-05-26,,4598,0.0,0.0,0.0,0.0,22125074.38,9897436.92,11630922.34,1712822.63
4644,,,,,113115481.85,83799456.95,18528289.99,7749195.01,2026-05-26,,4644,0.0,0.0,0.0,0.0,113115481.85,83799456.95,18528289.99,7749195.01
5300,,,,,706854.61,30194.79,,0.0,2026-05-26,,5300,0.0,0.0,0.0,0.0,706854.61,30194.79,0.0,0.0
4623,,,,,4560435.67,313839.17,4002718.79,128856.5,2026-05-26,,4623,0.0,0.0,0.0,0.0,4560435.67,313839.17,4002718.79,128856.5
5493,,,,,515494.79,514557.84,,194853.27,2026-05-26,,5493,0.0,0.0,0.0,0.0,515494.79,514557.84,0.0,194853.27
4855,,,,,17159652.12,519305.27,15579553.7,263745.5,2026-05-26,,4855,0.0,0.0,0.0,0.0,17159652.12,519305.27,15579553.7,263745.5
4839,,,,,11354832.19,3226028.74,5438530.9,0.0,2026-05-26,,4839,0.0,0.0,0.0,0.0,11354832.19,3226028.74,5438530.9,0.0
4424,,,,,63368757.29,805487.8,59504420.49,9871204.29,2026-05-26,,4424,0.0,0.0,0.0,0.0,63368757.29,805487.8,59504420.49,9871204.29
4546,,,,,11676238.13,431104.04,10247690.99,2146354.91,2026-05-26,,4546,0.0,0.0,0.0,0.0,11676238.13,431104.04,10247690.99,2146354.91
4442,,,,,79539888.67,5597781.54,66641346.77,8521061.89,2026-05-26,,4442,0.0,0.0,0.0,0.0,79539888.67,5597781.54,66641346.77,8521061.89
4745,,,,,2887233.41,139534.41,2452112.37,0.0,2026-05-26,,4745,0.0,0.0,0.0,0.0,2887233.41,139534.41,2452112.37,0.0
4361,,,,,19969175.58,2540457.35,15167249.26,4498325.08,2026-05-26,,4361,0.0,0.0,0.0,0.0,19969175.58,2540457.35,15167249.26,4498325.08
4554,,,,,9203289.24,3197874.58,5138299.15,826561.38,2026-05-26,,4554,0.0,0.0,0.0,0.0,9203289.24,3197874.58,5138299.15,826561.38
3504,,,,,3361356.07,3179153.66,,,2026-05-26,,3504,0.0,0.0,0.0,0.0,3361356.07,3179153.66,0.0,0.0
4664,,,,,1644634.91,133009.01,1378169.36,325625.67,2026-05-26,,4664,0.0,0.0,0.0,0.0,1644634.91,133009.01,1378169.36,325625.67
4582,,,,,16682.27,16682.27,,0.0,2026-05-26,,4582,0.0,0.0,0.0,0.0,16682.27,16682.27,0.0,0.0
3614,,,,,10236.38,10236.38,,,2026-05-26,,3614,0.0,0.0,0.0,0.0,10236.38,10236.38,0.0,0.0
4883,,,,,421668.39,23858.46,9128.4,0.0,2026-05-26,,4883,0.0,0.0,0.0,0.0,421668.39,23858.46,9128.4,0.0
4406,,,,,18267267.33,10539014.12,6013950.84,851038.18,2026-05-26,,4406,0.0,0.0,0.0,0.0,18267267.33,10539014.12,6013950.84,851038.18
4642,,,,,6571789.27,252342.6,5656435.86,1173187.21,2026-05-26,,4642,0.0,0.0,0.0,0.0,6571789.27,252342.6,5656435.86,1173187.21
1888,,,,,6758605.82,2873721.74,3526341.04,1046453.3,2026-05-26,,1888,0.0,0.0,0.0,0.0,6758605.82,2873721.74,3526341.04,1046453.3
4739,,,,,874057.91,97910.18,659309.87,0.0,2026-05-26,,4739,0.0,0.0,0.0,0.0,874057.91,97910.18,659309.87,0.0
4555,,,,,5769863.53,1741710.44,3477774.78,306409.89,2026-05-26,,4555,0.0,0.0,0.0,0.0,5769863.53,1741710.44,3477774.78,306409.89
4658,,,,,13663713.64,1434315.56,11346727.49,1112853.4,2026-05-26,,4658,0.0,0.0,0.0,0.0,13663713.64,1434315.56,11346727.49,1112853.4
4453,,,,,3641807.66,436668.56,2749879.68,375778.13,2026-05-26,,4453,0.0,0.0,0.0,0.0,3641807.66,436668.56,2749879.68,375778.13
4742,,,,,10089089.39,2489825.37,6674149.8,0.0,2026-05-26,,4742,0.0,0.0,0.0,0.0,10089089.39,2489825.37,6674149.8,0.0
4622,,,,,2416849.0,104349.77,2131853.03,0.0,2026-05-26,,4622,0.0,0.0,0.0,0.0,2416849.0,104349.77,2131853.03,0.0
5503,,,,,199241.34,104622.95,,0.0,2026-05-26,,5503,0.0,0.0,0.0,0.0,199241.34,104622.95,0.0,0.0
4799,,,,,1216890.4,874656.5,148301.03,183052.42,2026-05-26,,4799,0.0,0.0,0.0,0.0,1216890.4,874656.5,148301.03,183052.42
4243,,,,,39411849.21,26991249.43,11631167.01,3481862.27,2026-05-26,,4243,0.0,0.0,0.0,0.0,39411849.21,26991249.43,11631167.01,3481862.27
4229,,,,,24723138.43,1925755.69,22283942.23,2102440.94,2026-05-26,,4229,0.0,0.0,0.0,0.0,24723138.43,1925755.69,22283942.23,2102440.94
